ev_bin,la_bin,dir_bin,xBA
104,32,5,0.7777777777777778
104,32,10,1.0
104,32,20,1.0
104,32,25,1.0
104,33,-35,1.0
104,33,-30,0.8888888888888888
104,33,-25,0.8823529411764706
104,33,-20,0.8571428571428571
104,33,-15,0.7333333333333333
104,33,-10,0.375
104,33,-5,1.0
104,33,0,0.75
104,33,5,0.3333333333333333
104,33,10,0.0
104,33,20,1.0
104,34,-40,0.5
104,34,-35,1.0
104,34,-30,1.0
104,34,-25,0.7777777777777778
104,34,-20,0.625
104,34,-15,0.2222222222222222
104,34,-10,0.3333333333333333
104,34,-5,0.25
104,34,0,0.25
104,34,5,1.0
104,34,10,1.0
104,34,15,1.0
104,34,20,1.0
104,34,25,1.0
104,35,-40,1.0
104,35,-35,1.0
104,35,-30,1.0
104,35,-25,0.8333333333333334
104,35,-20,0.6470588235294118
104,35,-15,0.3333333333333333
104,35,-10,0.6
104,35,-5,0.6
104,35,0,0.0
104,35,5,0.6666666666666666
104,35,10,0.0
104,35,15,1.0
104,35,20,1.0
104,36,-40,1.0
104,36,-35,1.0
104,36,-30,1.0
104,36,-25,0.6666666666666666
104,36,-20,0.4285714285714285
104,36,-15,0.25
104,36,-10,0.25
104,36,-5,0.4
104,36,0,0.3333333333333333
104,36,10,1.0
104,36,15,1.0
104,36,25,1.0
104,37,-40,1.0
104,37,-35,1.0
104,37,-30,0.8571428571428571
104,37,-25,1.0
104,37,-20,0.2
104,37,-15,0.375
104,37,-10,0.4
104,37,-5,0.25
104,37,0,0.0
104,37,5,0.6666666666666666
104,37,10,1.0
104,37,20,1.0
104,38,-40,1.0
104,38,-35,0.75
104,38,-30,1.0
104,38,-25,0.5
104,38,-20,0.6363636363636364
104,38,-15,0.3333333333333333
104,38,-10,0.2
104,38,-5,0.2857142857142857
104,38,0,0.0
104,38,5,0.0
104,38,10,0.0
104,38,20,1.0
104,39,-50,1.0
104,39,-35,1.0
104,39,-30,1.0
104,39,-25,0.6666666666666666
104,39,-20,0.2857142857142857
104,39,-15,1.0
104,39,-10,0.25
104,39,-5,0.0
104,39,0,0.0
104,39,5,0.6666666666666666
104,39,20,1.0
104,40,-40,0.0
104,40,-35,0.7142857142857143
104,40,-30,1.0
104,40,-25,0.0
104,40,-20,0.1666666666666666
104,40,-15,0.25
104,40,-10,0.0
104,40,-5,0.0
104,40,0,0.5
104,40,5,1.0
104,41,-35,1.0
104,41,-30,0.2
104,41,-25,0.75
104,41,-20,0.0
104,41,-15,0.5
104,41,-10,0.0
104,41,-5,0.0
104,41,0,1.0
104,41,5,0.0
104,41,10,0.3333333333333333
104,41,20,0.5
104,42,-40,0.0
104,42,-30,0.3333333333333333
104,42,-25,1.0
104,42,-20,0.0
104,42,-15,0.0
104,42,-10,0.0
104,42,-5,0.0
104,42,0,0.0
104,42,5,0.0
104,43,-35,0.0
104,43,-30,1.0
104,43,-25,0.0
104,43,-20,0.5
104,43,-15,0.0
104,43,-10,0.0
104,43,-5,0.0
104,43,0,0.0
104,43,5,1.0
104,43,10,1.0
104,43,20,1.0
104,44,-40,1.0
104,44,-35,1.0
104,44,-30,0.3333333333333333
104,44,-25,0.0
104,44,-20,0.25
104,44,-15,0.0
104,44,-10,0.0
104,44,-5,0.0
104,44,0,0.0
104,44,10,0.0
104,44,15,0.0
104,45,-40,1.0
104,45,-30,0.0
104,45,-25,0.6666666666666666
104,45,-20,0.0
104,45,-15,0.0
104,45,-10,0.0
104,45,-5,0.0
104,45,0,0.0
104,45,15,0.0
104,46,-35,0.6666666666666666
104,46,-30,0.5
104,46,-25,0.0
104,46,-20,0.0
104,46,-15,0.0
104,46,-10,0.0
104,46,0,0.0
104,46,5,0.0
104,47,-45,0.0
104,47,-40,0.0
104,47,-30,0.0
104,47,-25,0.0
104,47,-20,0.0
104,47,-15,0.0
104,47,-10,0.0
104,47,-5,0.0
104,47,5,0.0
104,48,-50,1.0
104,48,-40,0.0
104,48,-35,0.0
104,48,-30,0.0
104,48,-25,0.0
104,48,-20,0.0
104,48,-10,0.0
104,48,-5,0.0
104,48,0,0.0
104,48,5,1.0
104,48,15,0.0
104,49,-40,1.0
104,49,-35,0.0
104,49,-30,0.0
104,49,-25,0.5
104,49,-20,1.0
104,49,-10,0.0
104,49,0,0.0
104,50,-40,1.0
104,50,-35,0.5
104,50,-30,0.0
104,50,-25,0.0
104,50,-20,0.0
104,50,-10,0.0
104,50,15,0.0
104,51,-50,0.0
104,51,-45,0.0
104,51,-40,0.0
104,51,-35,0.0
104,51,-30,0.0
104,51,-25,0.5
104,51,-20,0.0
104,51,-15,0.0
104,51,-10,0.0
104,51,35,0.0
104,52,-40,0.0
104,52,-25,0.0
104,52,-5,0.0
104,53,-35,0.0
104,53,-30,0.0
104,53,-15,0.0
104,53,-5,0.0
104,53,30,0.0
104,54,-30,0.0
104,54,-15,0.0
104,54,-10,0.0
104,54,15,0.0
104,55,-35,1.0
104,55,-30,0.0
104,55,-25,0.0
104,55,-20,0.0
104,55,-15,0.0
104,55,10,0.0
104,56,-50,0.0
104,56,-20,0.0
104,56,-15,0.0
104,56,-5,0.0
104,57,-45,0.0
104,57,-15,0.0
104,58,-30,0.0
104,58,-20,0.0
104,59,-40,0.0
104,59,-35,0.0
104,59,-20,0.0
104,60,-40,0.0
104,60,-35,0.0
104,61,-50,0.0
104,61,-35,0.0
104,61,-10,0.0
104,62,-40,0.0
104,62,-30,0.0
104,62,-25,0.0
104,64,-5,1.0
104,65,-10,0.0
104,67,-15,0.0
104,69,-30,0.0
104,71,-15,0.0
104,76,-170,0.0
104,76,-50,0.0
104,77,-95,0.0
104,79,-65,0.0
105,-88,-100,0.0
105,-88,105,0.0
105,-82,-80,0.0
105,-82,-45,0.0
105,-80,100,0.0
105,-77,-5,0.0
105,-77,55,0.0
105,-76,30,0.0
105,-76,165,0.0
105,-74,145,0.0
105,-73,-105,0.0
105,-72,-160,0.0
105,-72,-150,1.0
105,-72,-135,1.0
105,-72,-70,0.0
105,-72,-20,0.0
105,-71,-145,1.0
105,-71,-75,1.0
105,-71,-35,0.0
105,-70,-65,0.0
105,-70,75,0.0
105,-69,-25,0.0
105,-68,-75,0.0
105,-68,-45,0.0
105,-67,-135,0.0
105,-67,-105,0.0
105,-67,-70,0.0
105,-67,125,0.0
105,-65,-135,0.0
105,-65,-70,0.0
105,-64,-85,0.0
105,-64,-10,0.0
105,-61,-10,0.0
105,-61,120,0.0
105,-60,-85,0.0
105,-60,-60,1.0
105,-59,-105,0.0
105,-59,-20,0.0
105,-59,15,0.0
105,-58,-150,1.0
105,-58,-65,0.0
105,-58,10,0.0
105,-57,-180,0.0
105,-57,-135,0.0
105,-57,15,0.0
105,-56,-165,0.0
105,-56,-25,0.0
105,-55,-55,1.0
105,-55,-5,0.0
105,-54,-90,0.0
105,-53,-60,0.0
105,-53,-25,1.0
105,-53,55,0.0
105,-52,-70,0.0
105,-52,45,0.0
105,-51,-155,1.0
105,-51,-50,0.0
105,-50,-5,0.0
105,-49,0,1.0
105,-48,-55,0.0
105,-47,-75,0.0
105,-47,-70,0.0
105,-46,-65,1.0
105,-45,-90,0.0
105,-45,-80,0.0
105,-45,175,0.0
105,-43,-60,0.0
105,-43,-25,0.0
105,-43,40,0.0
105,-42,5,0.0
105,-41,50,1.0
105,-40,-45,0.0
105,-40,35,0.0
105,-39,-60,0.0
105,-38,-55,0.0
105,-37,-75,0.0
105,-37,-55,0.0
105,-37,-50,0.0
105,-37,-10,0.0
105,-37,15,0.0
105,-36,-60,0.0
105,-36,-55,0.0
105,-36,-50,0.0
105,-36,5,0.0
105,-35,-55,0.5
105,-35,-40,1.0
105,-35,-10,0.0
105,-34,-55,0.0
105,-34,-25,0.0
105,-34,-20,0.0
105,-34,10,0.0
105,-34,40,0.0
105,-33,-70,0.0
105,-33,-65,0.0
105,-33,-60,0.0
105,-33,-40,0.0
105,-33,45,0.0
105,-31,-55,1.0
105,-31,5,1.0
105,-30,-55,1.0
105,-30,-40,0.0
105,-29,-65,1.0
105,-29,-45,0.0
105,-29,-35,1.0
105,-29,-5,1.0
105,-29,0,0.0
105,-29,30,0.0
105,-28,-60,0.0
105,-28,-55,0.0
105,-28,20,1.0
105,-27,-20,0.0
105,-27,5,0.0
105,-26,-60,1.0
105,-26,-50,0.0
105,-26,-35,0.0
105,-26,5,0.0
105,-25,-55,1.0
105,-25,-35,0.0
105,-24,0,0.0
105,-24,35,0.0
105,-23,-65,0.0
105,-23,-50,0.0
105,-23,-15,0.0
105,-23,-5,1.0
105,-23,10,0.0
105,-23,15,1.0
105,-23,45,1.0
105,-22,-60,0.0
105,-22,-50,0.0
105,-22,-45,0.0
105,-22,-40,0.0
105,-22,-35,1.0
105,-22,-5,0.0
105,-22,10,0.0
105,-22,15,0.0
105,-22,30,1.0
105,-22,35,0.0
105,-21,-55,1.0
105,-21,-45,0.0
105,-21,0,0.0
105,-21,40,0.0
105,-20,-60,0.0
105,-20,-45,1.0
105,-20,-40,1.0
105,-20,-30,0.0
105,-20,-20,0.0
105,-20,-15,0.0
105,-20,-10,1.0
105,-20,20,1.0
105,-20,25,0.0
105,-19,-50,0.5
105,-19,-45,0.0
105,-19,-40,0.0
105,-19,-30,1.0
105,-19,-15,0.0
105,-19,-10,0.0
105,-19,0,0.0
105,-19,20,0.0
105,-19,25,0.0
105,-19,35,0.0
105,-18,-55,1.0
105,-18,-45,0.0
105,-18,-35,0.0
105,-18,-25,0.0
105,-18,-10,0.0
105,-18,-5,1.0
105,-18,0,0.0
105,-18,10,0.0
105,-18,20,0.0
105,-18,25,1.0
105,-17,-55,0.0
105,-17,-45,0.0
105,-17,-40,0.5
105,-17,-35,0.0
105,-17,-30,0.0
105,-17,-25,0.0
105,-17,-20,0.0
105,-17,-15,0.5
105,-17,-10,0.3333333333333333
105,-17,0,1.0
105,-17,10,1.0
105,-17,15,0.0
105,-17,20,0.0
105,-17,30,0.0
105,-17,35,1.0
105,-16,-50,0.5
105,-16,-40,1.0
105,-16,-35,1.0
105,-16,-20,0.0
105,-16,-15,0.0
105,-16,-10,1.0
105,-16,-5,0.5
105,-16,0,0.5
105,-16,15,0.6666666666666666
105,-16,20,0.0
105,-15,-60,0.0
105,-15,-45,0.0
105,-15,-35,0.0
105,-15,-25,0.0
105,-15,-20,0.0
105,-15,-15,0.25
105,-15,-10,0.0
105,-15,-5,0.0
105,-15,0,0.5
105,-15,5,0.0
105,-15,10,0.0
105,-15,15,0.0
105,-15,20,1.0
105,-15,30,0.0
105,-15,40,1.0
105,-14,-55,0.0
105,-14,-50,0.0
105,-14,-45,0.0
105,-14,-40,1.0
105,-14,-35,0.0
105,-14,-30,1.0
105,-14,-25,0.0
105,-14,-20,0.0
105,-14,-15,0.0
105,-14,-10,0.6666666666666666
105,-14,-5,0.5
105,-14,0,1.0
105,-14,5,0.0
105,-14,10,0.0
105,-14,20,0.0
105,-14,25,0.0
105,-14,35,0.0
105,-13,-180,1.0
105,-13,-50,0.0
105,-13,-40,1.0
105,-13,-30,0.0
105,-13,-20,0.0
105,-13,-15,0.0
105,-13,-10,0.6666666666666666
105,-13,-5,1.0
105,-13,0,0.3333333333333333
105,-13,5,0.0
105,-13,10,0.0
105,-13,15,0.1666666666666666
105,-13,20,1.0
105,-13,25,0.0
105,-13,30,0.0
105,-13,40,1.0
105,-12,-65,0.0
105,-12,-55,0.0
105,-12,-50,0.0
105,-12,-40,0.0
105,-12,-30,0.5
105,-12,-25,0.0
105,-12,-20,0.5
105,-12,-15,0.0
105,-12,-10,0.75
105,-12,-5,0.6666666666666666
105,-12,0,0.2
105,-12,5,0.25
105,-12,10,0.0
105,-12,15,0.0
105,-12,20,1.0
105,-12,25,1.0
105,-12,30,1.0
105,-12,35,1.0
105,-11,-45,0.0
105,-11,-40,0.75
105,-11,-35,0.0
105,-11,-30,0.3333333333333333
105,-11,-25,0.3333333333333333
105,-11,-20,0.4
105,-11,-15,0.5
105,-11,-10,0.5
105,-11,-5,0.8
105,-11,0,0.0
105,-11,5,0.1666666666666666
105,-11,10,0.4285714285714285
105,-11,15,0.6666666666666666
105,-11,20,1.0
105,-11,25,0.0
105,-11,75,1.0
105,-10,-50,0.0
105,-10,-40,0.0
105,-10,-35,0.0
105,-10,-30,1.0
105,-10,-25,0.0
105,-10,-20,0.25
105,-10,-15,0.5
105,-10,-10,1.0
105,-10,-5,1.0
105,-10,0,0.125
105,-10,5,0.0
105,-10,10,0.0
105,-10,15,0.0
105,-10,20,0.0
105,-10,25,0.0
105,-9,-50,1.0
105,-9,-45,0.3333333333333333
105,-9,-40,0.0
105,-9,-35,1.0
105,-9,-30,1.0
105,-9,-25,0.4
105,-9,-20,0.2
105,-9,-15,0.1666666666666666
105,-9,-10,0.8
105,-9,-5,0.5
105,-9,0,0.75
105,-9,5,0.0
105,-9,10,0.125
105,-9,15,1.0
105,-9,20,1.0
105,-9,25,0.5
105,-9,30,0.0
105,-8,-60,0.0
105,-8,-50,1.0
105,-8,-40,1.0
105,-8,-35,1.0
105,-8,-30,0.25
105,-8,-25,0.3333333333333333
105,-8,-20,0.1111111111111111
105,-8,-15,0.0909090909090909
105,-8,-10,0.5
105,-8,-5,0.8571428571428571
105,-8,0,0.25
105,-8,5,0.0
105,-8,10,0.0
105,-8,15,0.75
105,-8,20,0.8
105,-8,25,0.0
105,-8,30,0.0
105,-8,35,1.0
105,-7,-50,1.0
105,-7,-45,1.0
105,-7,-40,0.3333333333333333
105,-7,-35,0.5
105,-7,-30,0.5454545454545454
105,-7,-25,0.4
105,-7,-20,0.125
105,-7,-15,0.1111111111111111
105,-7,-10,0.75
105,-7,-5,0.7142857142857143
105,-7,0,0.4444444444444444
105,-7,5,0.0
105,-7,10,0.0
105,-7,15,0.5
105,-7,20,1.0
105,-7,30,0.0
105,-7,35,1.0
105,-6,-45,1.0
105,-6,-40,1.0
105,-6,-35,0.0
105,-6,-30,1.0
105,-6,-25,0.2727272727272727
105,-6,-20,0.0
105,-6,-15,0.0
105,-6,-10,0.75
105,-6,-5,0.25
105,-6,0,0.6
105,-6,5,0.2222222222222222
105,-6,10,0.2142857142857142
105,-6,15,1.0
105,-6,20,0.3333333333333333
105,-6,25,0.5
105,-6,30,1.0
105,-5,-45,0.5
105,-5,-40,1.0
105,-5,-35,0.6666666666666666
105,-5,-30,0.8
105,-5,-25,0.25
105,-5,-20,0.375
105,-5,-15,0.0
105,-5,-10,0.375
105,-5,-5,0.7777777777777778
105,-5,0,0.0
105,-5,5,0.2857142857142857
105,-5,10,0.0
105,-5,15,1.0
105,-5,20,0.0
105,-5,25,0.0
105,-5,30,1.0
105,-5,40,1.0
105,-4,-55,0.0
105,-4,-45,0.0
105,-4,-40,0.3333333333333333
105,-4,-35,0.2
105,-4,-30,0.875
105,-4,-25,0.625
105,-4,-20,0.25
105,-4,-15,0.4285714285714285
105,-4,-10,0.5
105,-4,-5,0.625
105,-4,0,0.4444444444444444
105,-4,5,0.125
105,-4,10,0.125
105,-4,15,0.75
105,-4,20,0.3333333333333333
105,-4,25,0.5
105,-3,-50,0.0
105,-3,-40,0.0
105,-3,-35,0.5714285714285714
105,-3,-30,0.875
105,-3,-25,0.5555555555555556
105,-3,-20,0.1111111111111111
105,-3,-15,0.3333333333333333
105,-3,-10,0.75
105,-3,-5,0.75
105,-3,0,0.7142857142857143
105,-3,5,0.1428571428571428
105,-3,10,0.4285714285714285
105,-3,15,1.0
105,-3,20,0.8
105,-3,25,1.0
105,-3,30,0.0
105,-3,35,1.0
105,-2,-45,1.0
105,-2,-40,1.0
105,-2,-35,0.4
105,-2,-30,0.7777777777777778
105,-2,-25,0.7777777777777778
105,-2,-20,0.3076923076923077
105,-2,-15,0.2352941176470588
105,-2,-10,0.625
105,-2,-5,0.6363636363636364
105,-2,0,0.6666666666666666
105,-2,5,0.1666666666666666
105,-2,10,0.5555555555555556
105,-2,15,0.6
105,-2,20,0.0
105,-2,25,0.3333333333333333
105,-2,30,0.3333333333333333
105,-2,35,1.0
105,-1,-50,0.0
105,-1,-45,0.5
105,-1,-40,0.2
105,-1,-35,0.5
105,-1,-30,0.875
105,-1,-25,0.3076923076923077
105,-1,-20,0.0
105,-1,-15,0.1538461538461538
105,-1,-10,0.7272727272727273
105,-1,-5,0.7857142857142857
105,-1,0,0.4166666666666667
105,-1,5,0.3076923076923077
105,-1,10,0.5833333333333334
105,-1,15,0.8
105,-1,20,1.0
105,-1,25,0.0
105,-1,30,1.0
105,-1,35,1.0
105,0,-45,1.0
105,0,-40,0.0
105,0,-35,0.5
105,0,-30,0.75
105,0,-25,0.6111111111111112
105,0,-20,0.2631578947368421
105,0,-15,0.1333333333333333
105,0,-10,0.8333333333333334
105,0,-5,0.9565217391304348
105,0,0,0.65
105,0,5,0.25
105,0,10,0.4
105,0,15,0.8
105,0,20,1.0
105,0,25,1.0
105,0,30,1.0
105,1,-45,1.0
105,1,-40,0.2857142857142857
105,1,-35,0.6923076923076923
105,1,-30,0.6666666666666666
105,1,-25,0.7647058823529411
105,1,-20,0.0555555555555555
105,1,-15,0.4
105,1,-10,0.8888888888888888
105,1,-5,0.8181818181818182
105,1,0,0.5454545454545454
105,1,5,0.5714285714285714
105,1,10,0.5454545454545454
105,1,15,0.9
105,1,20,1.0
105,1,25,0.6666666666666666
105,1,30,0.0
105,1,40,1.0
105,2,-45,0.6
105,2,-40,0.3333333333333333
105,2,-35,0.3636363636363636
105,2,-30,1.0
105,2,-25,0.5714285714285714
105,2,-20,0.3846153846153846
105,2,-15,0.3529411764705882
105,2,-10,0.6428571428571429
105,2,-5,0.8125
105,2,0,0.7368421052631579
105,2,5,0.5
105,2,10,0.5
105,2,15,0.8888888888888888
105,2,20,1.0
105,2,25,0.3333333333333333
105,2,30,1.0
105,2,35,0.5
105,2,40,1.0
105,3,-45,1.0
105,3,-40,0.6
105,3,-35,0.2727272727272727
105,3,-30,0.8421052631578947
105,3,-25,0.6666666666666666
105,3,-20,0.4444444444444444
105,3,-15,0.3
105,3,-10,0.8636363636363636
105,3,-5,0.9047619047619048
105,3,0,0.2307692307692307
105,3,5,0.2857142857142857
105,3,10,0.2
105,3,15,1.0
105,3,20,1.0
105,3,25,0.3333333333333333
105,3,30,0.5
105,3,35,1.0
105,4,-45,1.0
105,4,-40,0.6666666666666666
105,4,-35,0.8888888888888888
105,4,-30,0.9
105,4,-25,0.6190476190476191
105,4,-20,0.7
105,4,-15,0.4705882352941176
105,4,-10,0.8666666666666667
105,4,-5,0.8421052631578947
105,4,0,0.4705882352941176
105,4,5,0.75
105,4,10,0.8571428571428571
105,4,15,0.8
105,4,20,0.875
105,4,25,0.5
105,4,30,0.0
105,4,35,1.0
105,5,-45,0.5
105,5,-40,0.8823529411764706
105,5,-35,0.6666666666666666
105,5,-30,0.8571428571428571
105,5,-25,0.6206896551724138
105,5,-20,0.4193548387096774
105,5,-15,0.3636363636363636
105,5,-10,0.8421052631578947
105,5,-5,0.7391304347826086
105,5,0,0.4444444444444444
105,5,5,0.5
105,5,10,0.75
105,5,15,1.0
105,5,20,1.0
105,5,25,1.0
105,5,30,0.5
105,5,35,0.0
105,6,-45,1.0
105,6,-40,0.6428571428571429
105,6,-35,0.4705882352941176
105,6,-30,0.9565217391304348
105,6,-25,0.7878787878787878
105,6,-20,0.4482758620689655
105,6,-15,0.35
105,6,-10,0.8695652173913043
105,6,-5,0.8636363636363636
105,6,0,0.4285714285714285
105,6,5,0.4444444444444444
105,6,10,0.8181818181818182
105,6,15,0.75
105,6,20,0.75
105,6,25,0.5
105,6,30,0.3333333333333333
105,6,35,1.0
105,7,-45,1.0
105,7,-40,0.4615384615384615
105,7,-35,0.5882352941176471
105,7,-30,0.9375
105,7,-25,0.8484848484848485
105,7,-20,0.3333333333333333
105,7,-15,0.59375
105,7,-10,0.8857142857142857
105,7,-5,0.9047619047619048
105,7,0,0.8666666666666667
105,7,5,0.1538461538461538
105,7,10,0.6666666666666666
105,7,15,1.0
105,7,20,0.0
105,7,25,0.5
105,7,30,0.6666666666666666
105,8,-45,0.0
105,8,-40,0.5
105,8,-35,0.6666666666666666
105,8,-30,0.9714285714285714
105,8,-25,0.8108108108108109
105,8,-20,0.6176470588235294
105,8,-15,0.5454545454545454
105,8,-10,0.9130434782608696
105,8,-5,0.896551724137931
105,8,0,0.7142857142857143
105,8,5,0.631578947368421
105,8,10,0.7894736842105263
105,8,15,1.0
105,8,20,1.0
105,8,25,1.0
105,8,30,1.0
105,8,45,0.0
105,9,-45,1.0
105,9,-40,0.8571428571428571
105,9,-35,0.6470588235294118
105,9,-30,0.9642857142857144
105,9,-25,0.935483870967742
105,9,-20,0.5806451612903226
105,9,-15,0.5714285714285714
105,9,-10,0.8620689655172413
105,9,-5,0.9545454545454546
105,9,0,0.9333333333333332
105,9,5,0.65
105,9,10,0.9166666666666666
105,9,15,1.0
105,9,20,1.0
105,9,25,1.0
105,9,30,1.0
105,10,-45,1.0
105,10,-40,0.75
105,10,-35,0.7692307692307693
105,10,-30,0.967741935483871
105,10,-25,0.9310344827586208
105,10,-20,0.7931034482758621
105,10,-15,0.8
105,10,-10,0.9285714285714286
105,10,-5,0.9545454545454546
105,10,0,1.0
105,10,5,1.0
105,10,10,0.9
105,10,15,1.0
105,10,20,1.0
105,10,25,1.0
105,10,30,1.0
105,11,-40,1.0
105,11,-35,0.95
105,11,-30,1.0
105,11,-25,0.9032258064516128
105,11,-20,0.8181818181818182
105,11,-15,0.9090909090909092
105,11,-10,0.96
105,11,-5,0.9473684210526316
105,11,0,1.0
105,11,5,1.0
105,11,10,0.9333333333333332
105,11,15,0.5714285714285714
105,11,20,0.6666666666666666
105,11,25,1.0
105,11,30,1.0
105,11,35,1.0
105,12,-40,1.0
105,12,-35,1.0
105,12,-30,1.0
105,12,-25,0.9583333333333334
105,12,-20,0.8620689655172413
105,12,-15,0.9736842105263158
105,12,-10,0.8928571428571429
105,12,-5,0.7
105,12,0,0.9166666666666666
105,12,5,1.0
105,12,10,0.6
105,12,15,0.4
105,12,20,0.8333333333333334
105,12,25,0.6666666666666666
105,12,30,1.0
105,12,35,1.0
105,13,-40,0.9230769230769232
105,13,-35,1.0
105,13,-30,1.0
105,13,-25,0.92
105,13,-20,0.75
105,13,-15,0.90625
105,13,-10,0.7586206896551724
105,13,-5,0.6086956521739131
105,13,0,0.8947368421052632
105,13,5,0.8421052631578947
105,13,10,0.6428571428571429
105,13,15,0.5454545454545454
105,13,20,0.5
105,13,25,1.0
105,13,30,1.0
105,14,-40,1.0
105,14,-35,1.0
105,14,-30,0.85
105,14,-25,0.5789473684210527
105,14,-20,0.6666666666666666
105,14,-15,0.8518518518518519
105,14,-10,0.75
105,14,-5,0.32
105,14,0,0.6666666666666666
105,14,5,1.0
105,14,10,0.5555555555555556
105,14,15,0.4285714285714285
105,14,20,0.5
105,14,25,1.0
105,15,-40,1.0
105,15,-35,0.925925925925926
105,15,-30,0.8260869565217391
105,15,-25,0.4761904761904761
105,15,-20,0.4166666666666667
105,15,-15,0.8181818181818182
105,15,-10,0.4166666666666667
105,15,-5,0.1666666666666666
105,15,0,0.5294117647058824
105,15,5,0.8461538461538461
105,15,10,0.3888888888888889
105,15,15,0.5
105,15,20,1.0
105,15,25,1.0
105,15,30,1.0
105,16,-40,1.0
105,16,-35,1.0
105,16,-30,0.7941176470588235
105,16,-25,0.4516129032258064
105,16,-20,0.68
105,16,-15,0.6875
105,16,-10,0.5
105,16,-5,0.1428571428571428
105,16,0,0.5384615384615384
105,16,5,0.7857142857142857
105,16,10,0.0
105,16,15,0.5
105,16,20,0.3333333333333333
105,16,25,1.0
105,16,30,1.0
105,17,-40,1.0
105,17,-35,1.0
105,17,-30,0.6956521739130435
105,17,-25,0.5714285714285714
105,17,-20,0.7142857142857143
105,17,-15,0.7575757575757576
105,17,-10,0.4615384615384615
105,17,-5,0.3043478260869565
105,17,0,0.5
105,17,5,0.8666666666666667
105,17,10,0.4444444444444444
105,17,15,0.7142857142857143
105,17,20,0.0
105,17,25,1.0
105,17,30,1.0
105,18,-40,1.0
105,18,-35,0.9285714285714286
105,18,-30,0.75
105,18,-25,0.5666666666666667
105,18,-20,0.6538461538461539
105,18,-15,0.6785714285714286
105,18,-10,0.4482758620689655
105,18,-5,0.3928571428571428
105,18,0,0.5714285714285714
105,18,5,0.75
105,18,10,0.75
105,18,15,0.5
105,18,20,0.75
105,18,25,1.0
105,18,30,1.0
105,18,35,1.0
105,19,-40,1.0
105,19,-35,1.0
105,19,-30,0.72
105,19,-25,0.75
105,19,-20,0.7142857142857143
105,19,-15,0.7777777777777778
105,19,-10,0.6785714285714286
105,19,-5,0.2222222222222222
105,19,0,0.5555555555555556
105,19,5,0.6666666666666666
105,19,10,0.4
105,19,15,0.0
105,19,20,0.5
105,19,25,0.0
105,20,-40,1.0
105,20,-35,1.0
105,20,-30,0.8947368421052632
105,20,-25,0.7727272727272727
105,20,-20,0.7948717948717948
105,20,-15,0.7407407407407407
105,20,-10,0.6363636363636364
105,20,-5,0.4666666666666667
105,20,0,0.5416666666666666
105,20,5,0.9285714285714286
105,20,10,1.0
105,20,15,0.8
105,20,20,1.0
105,20,25,1.0
105,21,-40,1.0
105,21,-35,1.0
105,21,-30,0.8125
105,21,-25,0.9090909090909092
105,21,-20,0.7931034482758621
105,21,-15,0.8333333333333334
105,21,-10,0.64
105,21,-5,0.21875
105,21,0,0.8695652173913043
105,21,5,0.9
105,21,10,0.8333333333333334
105,21,15,0.75
105,21,20,0.3333333333333333
105,21,25,1.0
105,21,30,1.0
105,22,-40,1.0
105,22,-35,1.0
105,22,-30,0.782608695652174
105,22,-25,0.88
105,22,-20,0.9615384615384616
105,22,-15,0.9310344827586208
105,22,-10,0.625
105,22,-5,0.7368421052631579
105,22,0,0.75
105,22,5,0.9090909090909092
105,22,10,0.7777777777777778
105,22,15,1.0
105,22,20,1.0
105,22,25,0.0
105,22,30,1.0
105,23,-40,1.0
105,23,-35,1.0
105,23,-30,0.9444444444444444
105,23,-25,0.9523809523809524
105,23,-20,0.8846153846153846
105,23,-15,0.8888888888888888
105,23,-10,0.8181818181818182
105,23,-5,0.6923076923076923
105,23,0,0.6818181818181818
105,23,5,0.8181818181818182
105,23,10,0.6666666666666666
105,23,15,1.0
105,23,20,1.0
105,23,25,1.0
105,23,30,1.0
105,24,-40,1.0
105,24,-35,1.0
105,24,-30,0.9583333333333334
105,24,-25,0.9705882352941176
105,24,-20,0.9642857142857144
105,24,-15,0.8148148148148148
105,24,-10,0.7894736842105263
105,24,-5,0.7142857142857143
105,24,0,0.9166666666666666
105,24,5,0.6923076923076923
105,24,10,1.0
105,24,15,1.0
105,24,20,1.0
105,24,25,1.0
105,24,30,1.0
105,25,-40,1.0
105,25,-35,1.0
105,25,-30,1.0
105,25,-25,0.8484848484848485
105,25,-20,0.92
105,25,-15,1.0
105,25,-10,0.8666666666666667
105,25,-5,0.6470588235294118
105,25,0,0.8571428571428571
105,25,5,1.0
105,25,10,0.875
105,25,15,1.0
105,25,20,0.5
105,26,-40,1.0
105,26,-35,1.0
105,26,-30,0.9375
105,26,-25,0.967741935483871
105,26,-20,0.9545454545454546
105,26,-15,0.8571428571428571
105,26,-10,0.6666666666666666
105,26,-5,0.6363636363636364
105,26,0,0.8181818181818182
105,26,5,0.5714285714285714
105,26,10,0.0
105,26,20,1.0
105,26,25,1.0
105,27,-40,1.0
105,27,-35,1.0
105,27,-30,1.0
105,27,-25,1.0
105,27,-20,0.9523809523809524
105,27,-15,0.8
105,27,-10,0.7333333333333333
105,27,-5,0.25
105,27,0,0.6153846153846154
105,27,5,0.8
105,27,10,1.0
105,27,15,1.0
105,27,20,1.0
105,27,25,1.0
105,27,30,1.0
105,28,-40,1.0
105,28,-35,1.0
105,28,-30,0.9523809523809524
